			
Gene Symbol	log2(fpkm control)	log2(fpkm case)	p_value
PDCD2L	7.11681178647236	6.99151050854556	0.83495
RBM42	5.08443424820524	3.73626932582073	0.06535
UBA2	5.56330153839115	6.55323761095986	0.1648
FFAR2	6.77816914359677	6.94623958655853	0.8085
HCST	7.01597250797357	5.40040130426606	0.19425
FFAR1	-3.20328929324883	-4.62754529984247	1
COX6B1	8.32946897633369	8.64707341655886	0.7242
THRA	3.07077227824502	2.57021760343593	0.4274
CCR7	7.23272790193841	6.35422116700697	0.25565
NR1D1	1.49578213098035	2.22275511049629	1
FRMD8	3.48874635632653	3.36644811668281	0.80375
PRDX5	6.77352167630252	7.35125729055544	0.57675
BCL2L12	3.32188481338691	1.96951338658185	0.03715
IRF3	6.79015949213616	6.95219376356509	0.8589
PRMT1	6.99812779059549	4.47929524299885	0.0037
RRAS	3.94121901709397	3.54363198031195	0.7735
SCAF1	2.68885845614109	2.48768699554713	1
PRR12	2.51452880927516	1.23329908484832	1
TSKS	-0.088484811560252	0.487239361866969	1
ASL	5.88260392489803	3.91612309306367	0.00095
SBDS	4.04803560361291	4.92365788566429	0.3649
STAT5A	6.76651565760767	6.93241556350441	0.8599
WNK4	-3.55105000862618	-5.06321380902854	1
BECN1	6.1845837998153	6.64881054410321	0.61185
TRAP1	5.55355403760148	5.97736236086121	0.57595
GLIS2	-2.6335239064899	-1.4035952945802	1
NSRP1	2.75011551912175	3.27919937177804	0.50005
DNAJC8	5.21242148226807	4.43035887798996	0.3205
AHDC1	1.23621094007597	1.93457311375357	1
IFI6	6.37035611553031	8.43584108258248	0.01515
ZNF384	5.1926478957034	4.45311586013519	0.1658
EMG1	3.35931031689044	3.58486631784563	0.6877
UXT	6.95196072878113	7.01110422967053	0.92635
CFP	8.55196198447236	7.63311874759903	0.361
ELK1	3.56175380983398	3.64264381667236	0.9343
TIMM17B	5.43253187873812	4.46226831413452	0.379
PCNX4	4.40626454061069	3.70037313067948	0.3866
ATG14	2.6699746404199	2.66104038924023	1
KTN1	5.33122151446713	6.0998884895683	0.1964
DLGAP5	-1.03408941003075	-1.87868746762568	1
L3HYPDH	4.51611603124138	3.71520150157355	0.3147
HSPA2	-2.01525171586852	-4.90414199612297	1
ZBTB1	5.00863478666929	5.52911191567182	0.7031
TRMT5	3.24694766677233	0.851878940575882	0.03195
SGPP1	3.04026122306443	2.45985911764133	0.3342
PLEKHG3	5.60229949402491	6.49157254501724	0.39375
PZP	-0.633295635852803	-0.398923476467205	1
RHOT1	5.45252295550992	6.40932474037603	0.2219
EVI2A	8.75859966569916	9.33704872381047	0.5075
OMG	0.412326293397887	-0.561609197544047	1
WDR60	1.31492849816808	2.47316606857056	1
AIF1L	-3.17472561260547	-3.58349746667095	1
FAM78A	5.47554213961666	5.27945643774056	0.82955
NUP214	6.06588676829672	5.60848992237153	0.4039
AVPR2	-0.99021141482622	-2.86071388230338	1
SLC10A3	3.43020497231777	2.5548000222196	0.17025
MAP2K2	7.18442907955239	6.62991755908666	0.5228
HNRNPH2	6.57757535611164	7.46965809579412	0.32475
ARMCX1	-0.449794753919947	-0.446751574091015	1
TIMM8A	1.37507280414742	1.69474650057791	1
ZC4H2	1.8665717386114	-0.681175303703351	1
CANX	7.77573536925904	7.44406239420875	0.7093
INTS11	6.03392950781927	6.05754774828548	0.9588
IPPK	2.8839237895265	2.331215064011	0.55825
ZNF484	0.762119156887581	1.1808480286271	1
FGD3	7.91303299995214	5.9403523621713	0.0446
HIVEP3	1.48611194461215	0.809307421518707	1
PPCS	5.44031772438902	5.31216051955733	0.81975
BCL11B	3.46065083639332	3.66941234001368	0.7101
COX7C	7.73944309777245	7.31650781910311	0.7134
TRAF2	3.50564961372342	2.50371763117651	0.07015
ABHD8	1.72723215208266	-0.336407627290501	1
ATP13A4	1.83433097693213	-5.07624260024979	1
PLAAT1	-2.14371701108311	1.1479839225788	1
HELB	1.80691792538238	1.54886073935409	1
RAP1B	7.7196626160828	7.27170579110975	0.58295
BEST3	-0.137571620562962	0.615001886693235	1
RAB3IP	2.99699245488293	2.86938384681783	0.81865
PTPRB	-2.30952390157017	-4.19315959351035	1
DYRK2	3.68079692523967	4.47385833039317	0.21235
YEATS4	2.4478330673802	3.18663366484245	0.3895
TAS2R4	-1.62044113837559	-1.06199581051994	1
TAS2R5	-0.849450721264185	-2.1913859486923	1
CRYGN	-3.26294669264176	-1.62573837353081	1
LRRC61	3.45067020590373	2.71121074483434	0.2507
TRPV5	-2.27940281974944	-4.49379374378849	1
IDUA	3.58189351180245	1.76766327219214	0.05825
FGFRL1	1.52334114409254	1.68706516875232	1
TMEM175	5.37387089671064	5.27067469954232	0.90385
AUNIP	5.25280165427194	5.33617268176979	0.962
PIN1	4.07416287550701	3.06234797894594	0.1246
FBXL12	2.91067702498413	1.36722567044995	0.0837
EMC1	3.24481705323532	3.30442196578329	0.9114
UBR4	5.67826350032492	6.77707774179754	0.1196
HP1BP3	6.14571617106849	6.00857428489574	0.84405
ADGRE2	5.70914724147558	5.26776798886524	0.53825
SIN3B	5.15071401069491	4.43994222375148	0.2829
SLC35E1	6.30821523522222	5.96644431091031	0.38685
EPS15L1	5.85789890841931	5.78875095402975	0.9374
KLF2	6.56355780652967	6.35586552921775	0.83905
OR7C1	-2.29734600240771	-1.54120645596186	1
F2RL3	-2.70965109482529	-5.1868713571423	1
UQCR11	6.09676363876744	7.17722018811454	0.1732
GFER	1.79191823310844	2.73927998367491	1
SYNGR3	-0.739875557447188	0.178313084302094	1
PKMYT1	-0.935580650715619	-1.31137738718872	1
WFIKKN1	4.32796754168257	3.20758679295862	0.0803
WDR24	1.33635194995996	2.29216626435787	1
FBXL16	0.707701472675702	-0.141929859022793	1
CHTF18	2.29446195180667	1.98412630127747	1
MACF1	5.78154069482302	5.86721200965918	0.89955
SMARCA4	4.9356388948897	4.99079606446803	0.926
KDM4B	5.08020994914456	5.42402180207976	0.69835
TICAM1	2.48063221279545	1.50829680091442	1
METTL25	2.5558578650296	3.53480866123175	0.183
IL17B	-0.797984815931304	-3.44235249065964	1
EMC6	2.51986140576891	3.44982545937343	0.6537
METTL16	3.31053353349397	4.16575922218576	0.23045
TUBA4A	8.98120477885633	9.44955931126073	0.6593
VIL1	0.641277810847326	-0.795536215818377	1
AAMP	4.77892343761898	5.15679299583811	0.62415
PNKD	4.85422011545591	4.67226691970053	0.8244
TNFRSF19	-2.56563064676744	-3.93320512100459	1
RNF6	4.36938272533894	4.66163560233596	0.677
ECHS1	4.77450244510966	4.74019901502519	0.9545
ZNF835	-1.01064006280207	-2.11120883250784	1
AKAP9	4.46181665063121	4.97201249731127	0.4947
GNG11	2.07606990506543	1.57584961032626	1
SEM1	4.52722050414117	4.98139146502905	0.51745
HIP1	2.92298559601907	2.43880116562282	0.3179
PTPN12	6.53910761779508	7.29188898951944	0.29045
POR	6.70308685303279	6.42645598299848	0.7176
FGL2	7.61162241416925	7.48504033923449	0.87175
STYXL1	4.57612906183831	4.31246188094915	0.7205
STEAP4	4.91076143877763	5.68801526184942	0.335
GNAI1	0.788760870770699	-0.055170033648391	1
PEX1	3.47122648677638	3.31370877521382	0.81855
MTERF1	3.09140872729451	3.56618193369817	0.537
SGCE	0.66559287879577	-2.23054645028557	1
RBM48	2.71316350293239	2.81908158624554	0.89595
CASD1	3.6897128974564	3.50243244740035	0.80435
ZNF780B	4.28243980500639	3.92506895992872	0.5073
LRFN1	2.94238125515601	1.74534921465506	0.2793
ZFP36	6.66648677132228	5.94596814464597	0.4206
SRD5A3	1.07227733547151	1.00922532997724	1
SPINK2	-0.59554152308823	-1.6925341692365	1
RASL11B	4.53053275027408	3.73763268636943	0.28825
PAICS	3.73672392250629	3.94429624730427	0.77
PPAT	2.18791023622707	1.68022082119155	1
TUBGCP6	5.10233479036478	3.92989512549257	0.15285
ADM2	-2.52302321006379	-1.21915240294353	1
DGCR6L	4.10905961827676	1.4334722743419	0.0376
DGCR8	3.87865668678548	3.00522929765937	0.24005
ASPHD2	1.2234719776121	0.724362140473219	1
VPREB3	4.23057194190465	5.24198505581369	0.21515
SDF2L1	2.24938465863022	0.306670546896413	1
YWHAH	6.33989809191784	5.4289296003009	0.09265
RFPL2	-1.38450460152224	-1.56492619018037	1
GNAZ	1.7838379699728	2.37911354540731	1
MGAT3	-0.830585482307492	-0.204116710534476	1
ADORA2A	5.29855201551991	4.83376548967738	0.47525
ATF4	6.08937738448099	6.5733078681291	0.48145
A4GALT	-1.29554939942644	-4.36905781160639	1
CDC42EP1	1.85257819661432	1.57771159876368	1
APOL3	6.6416255022864	6.79396089077423	0.8031
TPST2	5.44923120066949	5.361420976138	0.89725
BAIAP2L2	-2.33730958105384	-3.86617978417706	1
MPST	2.60148734618884	1.18252704544843	1
TST	4.75648426936556	3.3439620518526	0.2819
IGLL1	0.224991052618621	-3.51620970466269	1
APOL2	5.92229063087881	6.09683109244506	0.81
RAC2	10.1113443632831	10.1155118971724	0.99695
LIF	-5.50111601765864	-5.34245584231214	1
C22orf23	0.673484061295597	0.656139370912735	1
APOBEC3A	8.73515658324781	8.61057826759792	0.8923
APOBEC3F	1.87854487071792	2.39578670815417	1
EMC4	5.09728632229559	4.45822449609964	0.49355
RNF112	0.355704172100482	-4.11159659024418	1
SPECC1	3.78165346878801	3.9566700392189	0.70115
DOCK4	2.49750506956708	2.06196624070328	1
POT1	3.73446034433704	4.15424294123334	0.41355
ATP6V1F	6.52032480831597	6.63074763993699	0.8623
LSM8	4.77134684362752	4.05666155663706	0.5144
CDHR3	-0.112735217716001	-0.499405954720683	1
PRKRIP1	3.89353695462708	3.42160033710467	0.42485
VGF	-3.16691723440631	-5.02065418809238	1
PODXL	-1.64109067098696	-1.62053873016869	1
STRIP2	-0.316416720295971	-3.15184921418077	1
IFT22	0.871307465481271	1.42096739596325	1
MKLN1	4.22902642362534	4.79974010223814	0.5134
DNAJB9	3.4203611281648	2.73247109754624	0.23665
LRRC4	3.94764745680391	4.04139194086629	0.9446
CALU	2.80401844139262	2.62811799386704	0.79145
CCDC136	0.365042982281913	-0.258237062259724	1
SMO	-2.11478488994561	-2.33276001587167	1
IRF5	5.46554028505878	4.34763022622347	0.0945
LRRC17	-1.86353034087146	-2.88856265281678	1
KLHDC10	2.6125530229659	3.18920624145462	0.3186
NDUFA5	4.13444274939475	3.88981421975658	0.6955
MRPS12	2.97766092787553	1.99106736807604	0.3914
MYO1B	0.456648469024744	-2.27658997495955	1
MTX2	3.41525839504508	3.15476951219014	0.75075
CHN1	-0.853110212390889	0.518998338415786	1
OSGEPL1	3.20728691740396	3.36772051340145	0.85245
ORMDL1	6.10211008868363	6.77949612225855	0.36275
HAT1	3.17009971726191	4.29950843407423	0.3222
HERC2	3.97819562968165	3.44117801659582	0.37905
SNRPN	6.16339205585413	6.23090812273207	0.7991
PSMG2	5.05213762333518	5.09683109244506	0.95125
TWSG1	1.44949270465666	1.04208395867125	1
ARHGAP22	0.695085163479244	-1.72760886608471	1
WDFY4	5.45128365695898	2.99574137713382	0.0123
EIF2AK4	2.40854340092604	3.58740099785087	0.0795
MYO5C	-0.754297470395014	-1.73361282258462	1
CGNL1	-5.97163001004156	-7.34074529977496	1
TMOD2	3.31286408216918	2.91882699059675	0.5058
TTBK2	1.11583895559107	1.73186531862819	1
ELL3	3.37150310520444	3.51274520265622	0.913
CCDC32	3.60007941179214	2.72271301020643	0.1025
INO80	4.42776705916843	4.68748066652176	0.7786
ICE2	4.44339447483858	3.73904878375803	0.406
ALDH1A2	0.785433373779405	-1.54088318553333	1
MINDY2	1.35289973729944	1.54501943569624	1
IVD	4.4528128504367	5.09050202707017	0.37085
KNSTRN	4.10837390683203	2.6944033004918	0.02115
DUT	5.78472644233485	6.12914080142449	0.6506
CLN6	5.01839382362742	4.99575584666081	0.9732
ARPP19	5.90441424953916	5.40752950784726	0.4391
VPS13C	4.68488043781022	5.41024272335296	0.29595
CALML4	5.01839382362742	4.99575584666081	0.9732
LOXL1	-0.670970576726932	1.72846041142307	1
ACKR4	-2.70144490533416	-1.97307815755256	1
ANAPC13	4.89483716075792	4.89388152633473	0.9994
MBD4	5.41356023500009	5.46982087123865	0.9454
COPB1	7.58589394052333	7.58737999392668	0.9986
PSMA1	7.58589394052333	7.58737999392668	0.9986
SUMF2	7.79857548348772	7.22282387720559	0.39265
PALLD	0.689880594844804	0.149129269909933	1
SPCS3	5.768904169108	6.3493051168626	0.4668
SERGEF	5.08690262736238	5.76633543204311	0.2825
KCNC1	-4.47973285424232	-4.99006239680546	1
TPH1	5.08690262736238	5.76633543204311	0.2825
E2F8	-0.111208832507836	-1.14613845187277	1
DCTD	4.84617234705944	5.26808625423451	0.50085
PIMREG	-2.68924109322909	-3.50443908588388	1
RPAIN	4.45479443453835	3.85174904141606	0.39435
USP6	-2.08560080275774	-4.83538876059746	1
PLD2	3.35940871904277	4.5490776800458	0.0371
CD68	9.72074017963598	9.43358961379823	0.59385
TXNDC17	3.26870386312376	3.98491740542692	0.34225
ATP1B2	-0.047108848427652	-3.38193278623599	1
FXR2	4.18458975026329	3.95972379537146	0.8524
KIF1C	3.86382945148887	3.10004749904025	0.3997
MPDU1	4.44798246006185	4.35997791406688	0.9095
PHF20L1	4.04304697522186	4.96029391790048	0.10615
LRRC6	2.97841348215369	1.52521696940832	0.1018
CCNT1	3.56534126974821	2.86980824988248	0.24665
PUS7L	1.24788499127889	1.69558855481102	1
KRI1	5.57686372476192	4.4188038736571	0.16875
ILF3	6.87882341394817	6.08821581639454	0.38095
SLC44A2	8.38458519051562	7.69611904161924	0.3498
AP1M2	0.743687297018636	2.03742439517592	1
CDKN2D	6.46575412660395	2.85434879485266	0.0016
MTUS1	1.61865213758653	1.94525185444722	1
SIGLEC9	4.68337644365293	4.29467220716008	0.5171
NGDN	2.75154941479161	5.63210241238901	0.0001
RIPK3	4.94646886838194	3.95613101621958	0.06215
ADCY4	4.94646886838194	3.95613101621958	0.06215
RAB2B	3.60841895270483	3.73074862941621	0.90015
BCL2L2	6.42518736388611	6.2132520062735	0.83125
AJUBA	6.60967075917324	5.89189061055282	0.244
DTD2	3.09633439085916	3.26570242591969	0.7436
PARP2	2.61216846377195	2.38050504875943	1
HEATR5A	3.09633439085916	3.26570242591969	0.7436
SNX6	5.65248075854477	4.56655337546589	0.0549
EAPP	4.81379657988207	4.27394848415796	0.3562
EGLN3	0.621852611261422	1.02451117467709	1
MIS18BP1	5.38674887890685	6.16149471610745	0.2784
NRL	0.249469613353427	-2.3812802130051	1
NEDD8	8.78457923039102	7.54072475877554	0.05175
DAD1	6.8973130426251	7.20427768490503	0.69495
TEP1	4.357052252959	4.56125891910895	0.76635
EPB41L4A	2.2638336778911	-1.13707337622055	1
REEP5	6.06880406895114	6.02567555820696	0.96415
ITFG1	5.68005706213697	6.61705893466677	0.30065
QRICH2	0.592732094867074	-0.079202130640028	1
FOXJ1	-2.37659007953571	-2.2714890868189	1
SEC14L1	9.0129457227224	8.96372553329494	0.96395
RHBDF2	5.36208759756099	5.58642549302635	0.63785
ARHGEF6	5.14739218325625	4.82922039952175	0.5689
MAP7D3	2.21934511876419	0.953272689970637	1
FGF13	-2.34814785670509	-0.377650591306789	1
ASH2L	4.08954899680778	4.33842441478356	0.67985
TTI2	3.20309150106054	1.6752197649905	0.15225
CHRNA10	5.87930387269616	6.59826544484875	0.32105
CDKN1C	2.90907222375448	2.12301057798379	0.32415
SGO1	0.45834000368902	1.15121588857059	1
RPS4Y1	6.44883489216754	6.19373823779491	0.70525
KLF16	2.81070632283267	2.7068996054025	0.8673
PGAP6	6.89797852865592	6.65034811609441	0.75465
DOHH	1.42835146206643	1.37718484367976	1
MAU2	6.13488421337642	6.31176829239042	0.8113
SHC2	-2.12274890234723	-0.294671401902031	1
INS-IGF2	-6.17970027502039	-1.13316954778572	1
ABHD17A	5.55446606389588	4.24850447607511	0.1254
TNNI3	-0.591314221828557	-2.50973384302124	1
CBFA2T3	4.72751208685536	4.86610186095217	0.84965
GAMT	2.75407508958804	-4.20980181855871	1
PUDP	3.9484887165783	3.65970768129667	0.65495
ERMARD	3.8323634609483	4.41903318547102	0.341
PHF10	4.69354271275202	4.45252295550992	0.77225
GALNT8	6.10009460959239	5.24684508620195	0.1887
CRACR2A	2.563287503345	2.14625115879931	1
STARD8	0.340790119943441	0.462638703585021	1
SAT1	9.47758221858022	9.76014608142809	0.7828
GNL3L	2.7976729376885	2.33817051234633	0.447
SH3BP4	-1.87367200870444	-1.77281590455724	1
MOSPD2	3.99923336460397	4.83363900870948	0.19165
DOCK6	0.220045102846537	-0.414399007583148	1
ECSIT	4.59371828332634	4.50718572611581	0.87525
LDLR	2.71665294602572	4.13488626638168	0.07795
ELOF1	5.1882545269921	5.24465115615485	0.9306
PRKCSH	8.34617684337941	7.48356590341273	0.23515
CNN1	-1.04993776260926	-0.949396612244201	1
CDC16	4.84770132416818	5.21475817732382	0.61735
THEM6	2.98154764627605	2.45152237062312	0.59255
NECTIN2	3.83921386802708	2.81028885165326	0.46935
APOE	-0.32827184618257	-3.73841286207883	1
TOMM40	3.96341863463697	4.20697916778889	0.8345
APOC1	-0.32827184618257	-3.73841286207883	1
GADD45G	-0.253262442854994	0.13458896079999	1
XPO7	6.05331338652537	5.85148171211401	0.7578
ACE2	-4.25839201929567	-4.77859851453987	1
FAM98C	3.76670116040981	4.17618711462715	0.59055
SAFB2	5.70757172410683	5.75663104051734	0.9589
RPL36	9.44197930419134	9.04010611852134	0.6904
ATP8B3	1.30305008468167	1.44963004130139	1
GTPBP3	2.65731759200379	2.49850618918868	1
PLVAP	3.32233199295572	1.87101563509863	0.07385
BST2	6.09642421459276	5.30431024791013	0.32185
SLC27A1	2.61227700006207	1.66729267499624	1
NSUN5	4.20938317875754	4.34834574511348	0.8838
USHBP1	-1.40574957453025	-1.29484129521061	1
COLGALT1	5.49948875593459	5.20244514897684	0.69735
DDA1	5.29017739639717	2.74014179514716	0.07895
MRPL34	5.9422611317669	5.15237408887023	0.6164
PGLS	5.91244628300658	3.29898376492992	0.0265
LSM7	4.78784511156731	3.21626083716506	0.467
TULP4	0.748212174863365	1.50665779261079	1
SNX9	2.09769843431751	2.45234240059633	1
RTN4IP1	1.47006304710929	1.72316534345759	1
QRSL1	2.79049681544776	2.80143392171186	0.9844
MTRES1	1.4082227289546	2.20480430404978	1
RSPH3	1.2297970829784	0.288169537564107	1
MLLT1	4.25184783130114	2.74094050890711	0.07175
FUT5	5.41540376207033	5.95709275255023	0.5939
AFDN	2.43112281005742	0.68139528974412	1
ACTN4	7.36620854288579	6.19603452614683	0.27685
STK33	-2.17824734137913	-2.76498374209247	1
NDUFA10	5.33624053490005	4.99611301710079	0.6358
ARPC1B	8.71310465061263	9.22881869049588	0.53045
ZSWIM6	2.37735422867472	3.0876037093003	0.1942
FCHO1	5.91031773149188	4.48913185285272	0.0079
MAP1S	4.26643425526131	4.07008873511171	0.6874
KLHDC7B	0.560587796087542	0.502035208567176	1
PXDN	-0.362712501024814	-5.33277164446036	1
SSBP4	6.16896889923389	5.18692439797574	0.18715
GDF15	2.61802717013819	1.53591857410388	1
PGPEP1	3.37317489075312	3.56794695162351	0.7482
IQCN	1.24229152704961	0.391602768258019	1
LSM4	5.72806743864566	3.4620130434422	0.032
JUND	4.31474002334349	2.31359414657239	0.0485
TRPM4	-0.022246766975869	0.070705312198575	1
ZNF557	0.727031698485406	0.624802765252947	1
CRB3	-0.359031164375222	-4.41526219248311	1
OLFM1	1.4838493054298	-5.59676456820974	1
CAMSAP1	2.52359708211735	0.794178776981997	1
UBAC1	4.71142332076901	5.54934264856453	0.33185
ZBTB46	-0.20968502695001	-0.310600637148874	1
HELZ2	4.38195472020593	4.37982886815059	0.9981
SAMD10	2.59786007834998	2.75008764155756	1
LSP1	9.7058293406651	7.02428643086242	0.04145
TNNT3	2.10985196161744	1.54471287591643	1
TNNI2	2.94536423721428	3.32491138697885	0.7879
COL5A1	-4.04870107149663	-7.56965494340668	1
ATXN10	6.17380503710322	6.58272910399131	0.6053
TUBGCP2	4.87675266981524	4.41051749559428	0.4986
CYP2E1	0.059687529959092	-1.91427079183352	1
PNPLA7	1.0415794316366	-0.141590836728723	1
HBZ	7.92751132028988	5.02383639471922	0.01005
PAK4	0.387969051152386	-0.366477650467424	1
ZNF337	3.60400013630201	2.56970981283387	0.28575
CEP85	2.74825941333203	2.37849775111934	1
TAF4	3.2623249063391	4.05688694793833	0.25545
LAMA5	1.80479702460653	3.02137134353946	0.13845
OSBPL2	5.44307615136267	5.09788043405191	0.5621
ADRM1	5.96045378986589	4.02805633856412	0.0712
ASS1	-2.03254214450557	-4.98684278407808	1
EXOSC2	3.69093105487807	3.97057760209468	0.668
POMT1	4.1310214471511	2.58768902081886	0.03365
UCK1	4.18039454983176	3.2296940445921	0.2111
FIBCD1	-4.33884292051947	-4.35263575114608	1
PRRC2B	4.71224359222011	4.15205358688785	0.40275
CHMP2A	7.01054488944421	6.00644614615418	0.28675
UBE2M	7.63911637248386	8.06041493000813	0.70595
TRIM28	8.29349004164572	6.89756717352088	0.0592
METTL26	4.87638433530923	2.59988190571435	0.00125
YIPF2	4.63279749440275	4.47660850857877	0.82795
ATG4D	5.28574250678823	5.04798763421048	0.8387
EIF2S3	6.7144103876784	5.86577285551024	0.2438
TMEM160	1.77782997700626	3.63374505829528	0.2994
ZC3H4	3.04240270077131	1.23834664818305	0.07795
GMFG	7.22421396152785	5.30500743040578	0.05795
MAP3K10	3.30338477449308	2.54870787518525	0.2915
LRRC47	4.21203231357388	5.12145063122244	0.40445
SESN2	1.83075425782173	1.04311348717584	1
SMPDL3B	-0.050638387555195	-1.03718596751215	1
ATP5IF1	5.76789840458497	6.28595884378615	0.5753
MED18	5.42798489755561	3.25495980994845	0.0173
THEMIS2	8.16666021825011	7.4546612073478	0.3556
CLIP1	4.63078985935564	3.75067081373099	0.1875
CCDC62	-2.52376142243485	-4.74236559633575	1
HIP1R	5.0202221514578	4.48820005985973	0.57945
ZNF317	3.44802872899375	5.1004605052534	0.1505
PPAN	5.15452650332269	4.96754675807565	0.861
EIF3G	8.20593494660837	8.09915315837892	0.9111
ANGPTL6	3.10647730528344	2.75226261672538	0.78885
SHFL	5.50826066639634	5.69734848647713	0.827
DNMT1	5.57552109485613	4.95905604844073	0.20775
ZNF426	1.52616398632602	1.38751694947308	1
SLC6A8	6.21394406849503	5.42844392615361	0.24115
DKC1	5.32285112437559	5.33378507785221	0.98585
PLXNA3	4.56453060081634	6.18763316100732	0.0344
MPP1	7.66115814005026	8.01597808144181	0.61565
ZNF331	3.05742947642983	2.65852684141585	0.3093
ZNF236	2.25618641682451	1.49750506956708	1
LRP3	2.52189248230175	2.4719911909601	1
C12orf65	2.71974857703865	2.11102463322957	1
NOL11	5.33539035469393	5.47491296884586	0.87455
UBE4B	5.86982699969619	4.66736421339625	0.17855
CASZ1	1.43211491639556	-0.137716048382281	1
